ID_Vehiculo,Matricula,Categoria_Vehiculo
4845,TAX-00045,Taxi
4846,TAX-00046,Taxi
4847,TAX-00047,Taxi
4848,TAX-00048,Taxi
4849,TAX-00049,Taxi
4850,TAX-00050,Taxi
4851,TAX-00051,Taxi
4852,TAX-00052,Taxi
4853,TAX-00053,Taxi
4854,TAX-00054,Taxi
4855,TAX-00055,Taxi
4856,TAX-00056,Taxi
4857,TAX-00057,Taxi
4858,TAX-00058,Taxi
4859,TAX-00059,Taxi
4860,TAX-00060,Taxi
4861,TAX-00061,Taxi
4862,TAX-00062,Taxi
4863,TAX-00063,Taxi
4864,TAX-00064,Taxi
4865,TAX-00065,Taxi
4866,TAX-00066,Taxi
4867,TAX-00067,Taxi
4868,TAX-00068,Taxi
4869,TAX-00069,Taxi
4870,TAX-00070,Taxi
4871,TAX-00071,Taxi
4872,TAX-00072,Taxi
4873,TAX-00073,Taxi
4874,TAX-00074,Taxi
4875,TAX-00075,Taxi
4876,TAX-00076,Taxi
4877,TAX-00077,Taxi
4878,TAX-00078,Taxi
4879,TAX-00079,Taxi
4880,TAX-00080,Taxi
4881,TAX-00081,Taxi
4882,TAX-00082,Taxi
4883,TAX-00083,Taxi
4884,TAX-00084,Taxi
4885,TAX-00085,Taxi
4886,TAX-00086,Taxi
4887,TAX-00087,Taxi
4888,TAX-00088,Taxi
4889,TAX-00089,Taxi
4890,TAX-00090,Taxi
4891,TAX-00091,Taxi
4892,TAX-00092,Taxi
4893,TAX-00093,Taxi
4894,TAX-00094,Taxi
4895,TAX-00095,Taxi
4896,TAX-00096,Taxi
4897,TAX-00097,Taxi
4898,TAX-00098,Taxi
4899,TAX-00099,Taxi
4900,TAX-00100,Taxi
4901,TAX-00101,Taxi
4902,TAX-00102,Taxi
4903,TAX-00103,Taxi
4904,TAX-00104,Taxi
4905,TAX-00105,Taxi
4906,TAX-00106,Taxi
4907,TAX-00107,Taxi
4908,TAX-00108,Taxi
4909,TAX-00109,Taxi
4910,TAX-00110,Taxi
4911,TAX-00111,Taxi
4912,TAX-00112,Taxi
4913,TAX-00113,Taxi
4914,TAX-00114,Taxi
4915,TAX-00115,Taxi
4916,TAX-00116,Taxi
4917,TAX-00117,Taxi
4918,TAX-00118,Taxi
4919,TAX-00119,Taxi
4920,TAX-00120,Taxi
4921,TAX-00121,Taxi
4922,TAX-00122,Taxi
4923,TAX-00123,Taxi
4924,TAX-00124,Taxi
4925,TAX-00125,Taxi
4926,TAX-00126,Taxi
4927,TAX-00127,Taxi
4928,TAX-00128,Taxi
4929,TAX-00129,Taxi
4930,TAX-00130,Taxi
4931,TAX-00131,Taxi
4932,TAX-00132,Taxi
4933,TAX-00133,Taxi
4934,TAX-00134,Taxi
4935,TAX-00135,Taxi
4936,TAX-00136,Taxi
4937,TAX-00137,Taxi
4938,TAX-00138,Taxi
4939,TAX-00139,Taxi
4940,TAX-00140,Taxi
4941,TAX-00141,Taxi
4942,TAX-00142,Taxi
4943,TAX-00143,Taxi
4944,TAX-00144,Taxi
4945,TAX-00145,Taxi
4946,TAX-00146,Taxi
4947,TAX-00147,Taxi
4948,TAX-00148,Taxi
4949,TAX-00149,Taxi
4950,TAX-00150,Taxi
4951,TAX-00151,Taxi
4952,TAX-00152,Taxi
4953,TAX-00153,Taxi
4954,TAX-00154,Taxi
4955,TAX-00155,Taxi
4956,TAX-00156,Taxi
4957,TAX-00157,Taxi
4958,TAX-00158,Taxi
4959,TAX-00159,Taxi
4960,TAX-00160,Taxi
4961,TAX-00161,Taxi
4962,TAX-00162,Taxi
4963,TAX-00163,Taxi
4964,TAX-00164,Taxi
4965,TAX-00165,Taxi
4966,TAX-00166,Taxi
4967,TAX-00167,Taxi
4968,TAX-00168,Taxi
4969,TAX-00169,Taxi
4970,TAX-00170,Taxi
4971,TAX-00171,Taxi
4972,TAX-00172,Taxi
4973,TAX-00173,Taxi
4974,TAX-00174,Taxi
4975,TAX-00175,Taxi
4976,TAX-00176,Taxi
4977,TAX-00177,Taxi
4978,TAX-00178,Taxi
4979,TAX-00179,Taxi
4980,TAX-00180,Taxi
4981,TAX-00181,Taxi
4982,TAX-00182,Taxi
4983,TAX-00183,Taxi
4984,TAX-00184,Taxi
4985,TAX-00185,Taxi
4986,TAX-00186,Taxi
4987,TAX-00187,Taxi
4988,TAX-00188,Taxi
4989,TAX-00189,Taxi
4990,TAX-00190,Taxi
4991,TAX-00191,Taxi
4992,TAX-00192,Taxi
4993,TAX-00193,Taxi
4994,TAX-00194,Taxi
4995,TAX-00195,Taxi
4996,TAX-00196,Taxi
4997,TAX-00197,Taxi
4998,TAX-00198,Taxi
4999,TAX-00199,Taxi
5000,TAX-00200,Taxi
5001,TAX-00201,Taxi
5002,TAX-00202,Taxi
5003,TAX-00203,Taxi
5004,TAX-00204,Taxi
5005,TAX-00205,Taxi
5006,TAX-00206,Taxi
5007,TAX-00207,Taxi
5008,TAX-00208,Taxi
5009,TAX-00209,Taxi
5010,TAX-00210,Taxi
5011,TAX-00211,Taxi
5012,TAX-00212,Taxi
5013,TAX-00213,Taxi
5014,TAX-00214,Taxi
5015,TAX-00215,Taxi
5016,TAX-00216,Taxi
5017,TAX-00217,Taxi
5018,TAX-00218,Taxi
5019,TAX-00219,Taxi
5020,TAX-00220,Taxi
5021,TAX-00221,Taxi
5022,TAX-00222,Taxi
5023,TAX-00223,Taxi
5024,TAX-00224,Taxi
5025,TAX-00225,Taxi
5026,TAX-00226,Taxi
5027,TAX-00227,Taxi
5028,TAX-00228,Taxi
5029,TAX-00229,Taxi
5030,TAX-00230,Taxi
5031,TAX-00231,Taxi
5032,TAX-00232,Taxi
5033,TAX-00233,Taxi
5034,TAX-00234,Taxi
5035,TAX-00235,Taxi
5036,TAX-00236,Taxi
5037,TAX-00237,Taxi
5038,TAX-00238,Taxi
5039,TAX-00239,Taxi
5040,TAX-00240,Taxi
5041,TAX-00241,Taxi
5042,TAX-00242,Taxi
5043,TAX-00243,Taxi
5044,TAX-00244,Taxi
5045,TAX-00245,Taxi
5046,TAX-00246,Taxi
5047,TAX-00247,Taxi
5048,TAX-00248,Taxi
5049,TAX-00249,Taxi
5050,TAX-00250,Taxi
5051,TAX-00251,Taxi
5052,TAX-00252,Taxi
5053,TAX-00253,Taxi
5054,TAX-00254,Taxi
5055,TAX-00255,Taxi
5056,TAX-00256,Taxi
5057,TAX-00257,Taxi
5058,TAX-00258,Taxi
5059,TAX-00259,Taxi
5060,TAX-00260,Taxi
5061,TAX-00261,Taxi
5062,TAX-00262,Taxi
5063,TAX-00263,Taxi
5064,TAX-00264,Taxi
5065,TAX-00265,Taxi
5066,TAX-00266,Taxi
5067,TAX-00267,Taxi
5068,TAX-00268,Taxi
5069,TAX-00269,Taxi
5070,TAX-00270,Taxi
5071,TAX-00271,Taxi
5072,TAX-00272,Taxi
5073,TAX-00273,Taxi
5074,TAX-00274,Taxi
5075,TAX-00275,Taxi
5076,TAX-00276,Taxi
5077,TAX-00277,Taxi
5078,TAX-00278,Taxi
5079,TAX-00279,Taxi
5080,TAX-00280,Taxi
5081,TAX-00281,Taxi
5082,TAX-00282,Taxi
5083,TAX-00283,Taxi
5084,TAX-00284,Taxi
5085,TAX-00285,Taxi
5086,TAX-00286,Taxi
5087,TAX-00287,Taxi
5088,TAX-00288,Taxi
5089,TAX-00289,Taxi
5090,TAX-00290,Taxi
5091,TAX-00291,Taxi
5092,TAX-00292,Taxi
5093,TAX-00293,Taxi
5094,TAX-00294,Taxi
5095,TAX-00295,Taxi
5096,TAX-00296,Taxi
5097,TAX-00297,Taxi
5098,TAX-00298,Taxi
5099,TAX-00299,Taxi
5100,TAX-00300,Taxi
5101,TAX-00301,Taxi
5102,TAX-00302,Taxi
5103,TAX-00303,Taxi
5104,TAX-00304,Taxi
5105,TAX-00305,Taxi
5106,TAX-00306,Taxi
5107,TAX-00307,Taxi
5108,TAX-00308,Taxi
5109,TAX-00309,Taxi
5110,TAX-00310,Taxi
5111,TAX-00311,Taxi
5112,TAX-00312,Taxi
5113,TAX-00313,Taxi
5114,TAX-00314,Taxi
5115,TAX-00315,Taxi
5116,TAX-00316,Taxi
5117,TAX-00317,Taxi
5118,TAX-00318,Taxi
5119,TAX-00319,Taxi
5120,TAX-00320,Taxi
5121,TAX-00321,Taxi
5122,TAX-00322,Taxi
5123,TAX-00323,Taxi
5124,TAX-00324,Taxi
5125,TAX-00325,Taxi
5126,TAX-00326,Taxi
5127,TAX-00327,Taxi
5128,TAX-00328,Taxi
5129,TAX-00329,Taxi
5130,TAX-00330,Taxi
5131,TAX-00331,Taxi
5132,TAX-00332,Taxi
5133,TAX-00333,Taxi
5134,TAX-00334,Taxi
5135,TAX-00335,Taxi
5136,TAX-00336,Taxi
5137,TAX-00337,Taxi
5138,TAX-00338,Taxi
5139,TAX-00339,Taxi
5140,TAX-00340,Taxi
5141,TAX-00341,Taxi
5142,TAX-00342,Taxi
5143,TAX-00343,Taxi
5144,TAX-00344,Taxi
5145,TAX-00345,Taxi
5146,TAX-00346,Taxi
5147,TAX-00347,Taxi
5148,TAX-00348,Taxi
5149,TAX-00349,Taxi
5150,TAX-00350,Taxi
5151,TAX-00351,Taxi
5152,TAX-00352,Taxi
5153,TAX-00353,Taxi
5154,TAX-00354,Taxi
5155,TAX-00355,Taxi
5156,TAX-00356,Taxi
5157,TAX-00357,Taxi
5158,TAX-00358,Taxi
5159,TAX-00359,Taxi
5160,TAX-00360,Taxi
5161,TAX-00361,Taxi
5162,TAX-00362,Taxi
5163,TAX-00363,Taxi
5164,TAX-00364,Taxi
5165,TAX-00365,Taxi
5166,TAX-00366,Taxi
5167,TAX-00367,Taxi
5168,TAX-00368,Taxi
5169,TAX-00369,Taxi
5170,TAX-00370,Taxi
5171,TAX-00371,Taxi
5172,TAX-00372,Taxi
5173,TAX-00373,Taxi
5174,TAX-00374,Taxi
5175,TAX-00375,Taxi
5176,TAX-00376,Taxi
5177,TAX-00377,Taxi
5178,TAX-00378,Taxi
5179,TAX-00379,Taxi
5180,TAX-00380,Taxi
5181,TAX-00381,Taxi
5182,TAX-00382,Taxi
5183,TAX-00383,Taxi
5184,TAX-00384,Taxi
5185,TAX-00385,Taxi
5186,TAX-00386,Taxi
5187,TAX-00387,Taxi
5188,TAX-00388,Taxi
5189,TAX-00389,Taxi
5190,TAX-00390,Taxi
5191,TAX-00391,Taxi
5192,TAX-00392,Taxi
5193,TAX-00393,Taxi
5194,TAX-00394,Taxi
5195,TAX-00395,Taxi
5196,TAX-00396,Taxi
5197,TAX-00397,Taxi
5198,TAX-00398,Taxi
5199,TAX-00399,Taxi
5200,TAX-00400,Taxi
5201,TAX-00401,Taxi
5202,TAX-00402,Taxi
5203,TAX-00403,Taxi
5204,TAX-00404,Taxi
5205,TAX-00405,Taxi
5206,TAX-00406,Taxi
5207,TAX-00407,Taxi
5208,TAX-00408,Taxi
5209,TAX-00409,Taxi
5210,TAX-00410,Taxi
5211,TAX-00411,Taxi
5212,TAX-00412,Taxi
5213,TAX-00413,Taxi
5214,TAX-00414,Taxi
5215,TAX-00415,Taxi
5216,TAX-00416,Taxi
5217,TAX-00417,Taxi
5218,TAX-00418,Taxi
5219,TAX-00419,Taxi
5220,TAX-00420,Taxi
5221,TAX-00421,Taxi
5222,TAX-00422,Taxi
5223,TAX-00423,Taxi
5224,TAX-00424,Taxi
5225,TAX-00425,Taxi
5226,TAX-00426,Taxi
5227,TAX-00427,Taxi
5228,TAX-00428,Taxi
5229,TAX-00429,Taxi
5230,TAX-00430,Taxi
5231,TAX-00431,Taxi
5232,TAX-00432,Taxi
5233,TAX-00433,Taxi
5234,TAX-00434,Taxi
5235,TAX-00435,Taxi
5236,TAX-00436,Taxi
5237,TAX-00437,Taxi
5238,TAX-00438,Taxi
5239,TAX-00439,Taxi
5240,TAX-00440,Taxi
5241,TAX-00441,Taxi
5242,TAX-00442,Taxi
5243,TAX-00443,Taxi
5244,TAX-00444,Taxi
5245,TAX-00445,Taxi
5246,TAX-00446,Taxi
5247,TAX-00447,Taxi
5248,TAX-00448,Taxi
5249,TAX-00449,Taxi
5250,TAX-00450,Taxi
5251,TAX-00451,Taxi
5252,TAX-00452,Taxi
5253,TAX-00453,Taxi
5254,TAX-00454,Taxi
5255,TAX-00455,Taxi
5256,TAX-00456,Taxi
5257,TAX-00457,Taxi
5258,TAX-00458,Taxi
5259,TAX-00459,Taxi
5260,TAX-00460,Taxi
5261,TAX-00461,Taxi
5262,TAX-00462,Taxi
5263,TAX-00463,Taxi
5264,TAX-00464,Taxi
5265,TAX-00465,Taxi
5266,TAX-00466,Taxi
5267,TAX-00467,Taxi
5268,TAX-00468,Taxi
5269,TAX-00469,Taxi
5270,TAX-00470,Taxi
5271,TAX-00471,Taxi
5272,TAX-00472,Taxi
5273,TAX-00473,Taxi
5274,TAX-00474,Taxi
5275,TAX-00475,Taxi
5276,TAX-00476,Taxi
5277,TAX-00477,Taxi
5278,TAX-00478,Taxi
5279,TAX-00479,Taxi
5280,TAX-00480,Taxi
5281,TAX-00481,Taxi
5282,TAX-00482,Taxi
5283,TAX-00483,Taxi
5284,TAX-00484,Taxi
5285,TAX-00485,Taxi
5286,TAX-00486,Taxi
5287,TAX-00487,Taxi
5288,TAX-00488,Taxi
5289,TAX-00489,Taxi
5290,TAX-00490,Taxi
5291,TAX-00491,Taxi
5292,TAX-00492,Taxi
5293,TAX-00493,Taxi
5294,TAX-00494,Taxi
5295,TAX-00495,Taxi
5296,TAX-00496,Taxi
5297,TAX-00497,Taxi
5298,TAX-00498,Taxi
5299,TAX-00499,Taxi
5300,TAX-00500,Taxi
5301,TAX-00501,Taxi
5302,TAX-00502,Taxi
5303,TAX-00503,Taxi
5304,TAX-00504,Taxi
5305,TAX-00505,Taxi
5306,TAX-00506,Taxi
5307,TAX-00507,Taxi
5308,TAX-00508,Taxi
5309,TAX-00509,Taxi
5310,TAX-00510,Taxi
5311,TAX-00511,Taxi
5312,TAX-00512,Taxi
5313,TAX-00513,Taxi
5314,TAX-00514,Taxi
5315,TAX-00515,Taxi
5316,TAX-00516,Taxi
5317,TAX-00517,Taxi
5318,TAX-00518,Taxi
5319,TAX-00519,Taxi
5320,TAX-00520,Taxi
5321,TAX-00521,Taxi
5322,TAX-00522,Taxi
5323,TAX-00523,Taxi
5324,TAX-00524,Taxi
5325,TAX-00525,Taxi
5326,TAX-00526,Taxi
5327,TAX-00527,Taxi
5328,TAX-00528,Taxi
5329,TAX-00529,Taxi
5330,TAX-00530,Taxi
5331,TAX-00531,Taxi
5332,TAX-00532,Taxi
5333,TAX-00533,Taxi
5334,TAX-00534,Taxi
5335,TAX-00535,Taxi
5336,TAX-00536,Taxi
5337,TAX-00537,Taxi
5338,TAX-00538,Taxi
5339,TAX-00539,Taxi
5340,TAX-00540,Taxi
5341,TAX-00541,Taxi
5342,TAX-00542,Taxi
5343,TAX-00543,Taxi
5344,TAX-00544,Taxi
5345,TAX-00545,Taxi
5346,TAX-00546,Taxi
5347,TAX-00547,Taxi
5348,TAX-00548,Taxi
5349,TAX-00549,Taxi
5350,TAX-00550,Taxi
5351,TAX-00551,Taxi
5352,TAX-00552,Taxi
5353,TAX-00553,Taxi
5354,TAX-00554,Taxi
5355,TAX-00555,Taxi
5356,TAX-00556,Taxi
5357,TAX-00557,Taxi
5358,TAX-00558,Taxi
5359,TAX-00559,Taxi
5360,TAX-00560,Taxi
5361,TAX-00561,Taxi
5362,TAX-00562,Taxi
5363,TAX-00563,Taxi
5364,TAX-00564,Taxi
5365,TAX-00565,Taxi
5366,TAX-00566,Taxi
5367,TAX-00567,Taxi
5368,TAX-00568,Taxi
5369,TAX-00569,Taxi
5370,TAX-00570,Taxi
5371,TAX-00571,Taxi
5372,TAX-00572,Taxi
5373,TAX-00573,Taxi
5374,TAX-00574,Taxi
5375,TAX-00575,Taxi
5376,TAX-00576,Taxi
5377,TAX-00577,Taxi
5378,TAX-00578,Taxi
5379,TAX-00579,Taxi
5380,TAX-00580,Taxi
5381,TAX-00581,Taxi
5382,TAX-00582,Taxi
5383,TAX-00583,Taxi
5384,TAX-00584,Taxi
5385,TAX-00585,Taxi
5386,TAX-00586,Taxi
5387,TAX-00587,Taxi
5388,TAX-00588,Taxi
5389,TAX-00589,Taxi
5390,TAX-00590,Taxi
5391,TAX-00591,Taxi
5392,TAX-00592,Taxi
5393,TAX-00593,Taxi
5394,TAX-00594,Taxi
5395,TAX-00595,Taxi
5396,TAX-00596,Taxi
5397,TAX-00597,Taxi
5398,TAX-00598,Taxi
5399,TAX-00599,Taxi
5400,TAX-00600,Taxi
5401,TAX-00601,Taxi
5402,TAX-00602,Taxi
5403,TAX-00603,Taxi
5404,TAX-00604,Taxi
5405,TAX-00605,Taxi
5406,TAX-00606,Taxi
5407,TAX-00607,Taxi
5408,TAX-00608,Taxi
5409,TAX-00609,Taxi
5410,TAX-00610,Taxi
5411,TAX-00611,Taxi
5412,TAX-00612,Taxi
5413,TAX-00613,Taxi
5414,TAX-00614,Taxi
5415,TAX-00615,Taxi
5416,TAX-00616,Taxi
5417,TAX-00617,Taxi
5418,TAX-00618,Taxi
5419,TAX-00619,Taxi
5420,TAX-00620,Taxi
5421,TAX-00621,Taxi
5422,TAX-00622,Taxi
5423,TAX-00623,Taxi
5424,TAX-00624,Taxi
5425,TAX-00625,Taxi
5426,TAX-00626,Taxi
5427,TAX-00627,Taxi
5428,TAX-00628,Taxi
5429,TAX-00629,Taxi
5430,TAX-00630,Taxi
5431,TAX-00631,Taxi
5432,TAX-00632,Taxi
5433,TAX-00633,Taxi
5434,TAX-00634,Taxi
5435,TAX-00635,Taxi
5436,TAX-00636,Taxi
5437,TAX-00637,Taxi
5438,TAX-00638,Taxi
5439,TAX-00639,Taxi
5440,TAX-00640,Taxi
5441,TAX-00641,Taxi
5442,TAX-00642,Taxi
5443,TAX-00643,Taxi
5444,TAX-00644,Taxi
5445,TAX-00645,Taxi
5446,TAX-00646,Taxi
5447,TAX-00647,Taxi
5448,TAX-00648,Taxi
5449,TAX-00649,Taxi
5450,TAX-00650,Taxi
5451,TAX-00651,Taxi
5452,TAX-00652,Taxi
5453,TAX-00653,Taxi
5454,TAX-00654,Taxi
5455,TAX-00655,Taxi
5456,TAX-00656,Taxi
5457,TAX-00657,Taxi
5458,TAX-00658,Taxi
5459,TAX-00659,Taxi
5460,TAX-00660,Taxi
5461,TAX-00661,Taxi
5462,TAX-00662,Taxi
5463,TAX-00663,Taxi
5464,TAX-00664,Taxi
5465,TAX-00665,Taxi
5466,TAX-00666,Taxi
5467,TAX-00667,Taxi
5468,TAX-00668,Taxi
5469,TAX-00669,Taxi
5470,TAX-00670,Taxi
5471,TAX-00671,Taxi
5472,TAX-00672,Taxi
5473,TAX-00673,Taxi
5474,TAX-00674,Taxi
5475,TAX-00675,Taxi
5476,TAX-00676,Taxi
5477,TAX-00677,Taxi
5478,TAX-00678,Taxi
5479,TAX-00679,Taxi
5480,TAX-00680,Taxi
5481,TAX-00681,Taxi
5482,TAX-00682,Taxi
5483,TAX-00683,Taxi
5484,TAX-00684,Taxi
5485,TAX-00685,Taxi
5486,TAX-00686,Taxi
5487,TAX-00687,Taxi
5488,TAX-00688,Taxi
5489,TAX-00689,Taxi
5490,TAX-00690,Taxi
5491,TAX-00691,Taxi
5492,TAX-00692,Taxi
5493,TAX-00693,Taxi
5494,TAX-00694,Taxi
5495,TAX-00695,Taxi
5496,TAX-00696,Taxi
5497,TAX-00697,Taxi
5498,TAX-00698,Taxi
5499,TAX-00699,Taxi
5500,TAX-00700,Taxi
5501,TAX-00701,Taxi
5502,TAX-00702,Taxi
5503,TAX-00703,Taxi
5504,TAX-00704,Taxi
5505,TAX-00705,Taxi
5506,TAX-00706,Taxi
5507,TAX-00707,Taxi
5508,TAX-00708,Taxi
5509,TAX-00709,Taxi
5510,TAX-00710,Taxi
5511,TAX-00711,Taxi
5512,TAX-00712,Taxi
5513,TAX-00713,Taxi
5514,TAX-00714,Taxi
5515,TAX-00715,Taxi
5516,TAX-00716,Taxi
5517,TAX-00717,Taxi
5518,TAX-00718,Taxi
5519,TAX-00719,Taxi
5520,TAX-00720,Taxi
5521,TAX-00721,Taxi
5522,TAX-00722,Taxi
5523,TAX-00723,Taxi
5524,TAX-00724,Taxi
5525,TAX-00725,Taxi
5526,TAX-00726,Taxi
5527,TAX-00727,Taxi
5528,TAX-00728,Taxi
5529,TAX-00729,Taxi
5530,TAX-00730,Taxi
5531,TAX-00731,Taxi
5532,TAX-00732,Taxi
5533,TAX-00733,Taxi
5534,TAX-00734,Taxi
5535,TAX-00735,Taxi
5536,TAX-00736,Taxi
5537,TAX-00737,Taxi
5538,TAX-00738,Taxi
5539,TAX-00739,Taxi
5540,TAX-00740,Taxi
5541,TAX-00741,Taxi
5542,TAX-00742,Taxi
5543,TAX-00743,Taxi
5544,TAX-00744,Taxi
5545,TAX-00745,Taxi
5546,TAX-00746,Taxi
5547,TAX-00747,Taxi
5548,TAX-00748,Taxi
5549,TAX-00749,Taxi
5550,TAX-00750,Taxi
5551,TAX-00751,Taxi
5552,TAX-00752,Taxi
5553,TAX-00753,Taxi
5554,TAX-00754,Taxi
5555,TAX-00755,Taxi
5556,TAX-00756,Taxi
5557,TAX-00757,Taxi
5558,TAX-00758,Taxi
5559,TAX-00759,Taxi
5560,TAX-00760,Taxi
5561,TAX-00761,Taxi
5562,TAX-00762,Taxi
5563,TAX-00763,Taxi
5564,TAX-00764,Taxi
5565,TAX-00765,Taxi
5566,TAX-00766,Taxi
5567,TAX-00767,Taxi
5568,TAX-00768,Taxi
5569,TAX-00769,Taxi
5570,TAX-00770,Taxi
5571,TAX-00771,Taxi
5572,TAX-00772,Taxi
5573,TAX-00773,Taxi
5574,TAX-00774,Taxi
5575,TAX-00775,Taxi
5576,TAX-00776,Taxi
5577,TAX-00777,Taxi
5578,TAX-00778,Taxi
5579,TAX-00779,Taxi
5580,TAX-00780,Taxi
5581,TAX-00781,Taxi
5582,TAX-00782,Taxi
5583,TAX-00783,Taxi
5584,TAX-00784,Taxi
5585,TAX-00785,Taxi
5586,TAX-00786,Taxi
5587,TAX-00787,Taxi
5588,TAX-00788,Taxi
5589,TAX-00789,Taxi
5590,TAX-00790,Taxi
5591,TAX-00791,Taxi
5592,TAX-00792,Taxi
5593,TAX-00793,Taxi
5594,TAX-00794,Taxi
5595,TAX-00795,Taxi
5596,TAX-00796,Taxi
5597,TAX-00797,Taxi
5598,TAX-00798,Taxi
5599,TAX-00799,Taxi
5600,TAX-00800,Taxi
5601,TAX-00801,Taxi
5602,TAX-00802,Taxi
5603,TAX-00803,Taxi
5604,TAX-00804,Taxi
5605,TAX-00805,Taxi
5606,TAX-00806,Taxi
5607,TAX-00807,Taxi
5608,TAX-00808,Taxi
5609,TAX-00809,Taxi
5610,TAX-00810,Taxi
5611,TAX-00811,Taxi
5612,TAX-00812,Taxi
5613,TAX-00813,Taxi
5614,TAX-00814,Taxi
5615,TAX-00815,Taxi
5616,TAX-00816,Taxi
5617,TAX-00817,Taxi
5618,TAX-00818,Taxi
5619,TAX-00819,Taxi
5620,TAX-00820,Taxi
5621,TAX-00821,Taxi
5622,TAX-00822,Taxi
5623,TAX-00823,Taxi
5624,TAX-00824,Taxi
5625,TAX-00825,Taxi
5626,TAX-00826,Taxi
5627,TAX-00827,Taxi
5628,TAX-00828,Taxi
5629,TAX-00829,Taxi
5630,TAX-00830,Taxi
5631,TAX-00831,Taxi
5632,TAX-00832,Taxi
5633,TAX-00833,Taxi
5634,TAX-00834,Taxi
5635,TAX-00835,Taxi
5636,TAX-00836,Taxi
5637,TAX-00837,Taxi
5638,TAX-00838,Taxi
5639,TAX-00839,Taxi
5640,TAX-00840,Taxi
5641,TAX-00841,Taxi
5642,TAX-00842,Taxi
5643,TAX-00843,Taxi
5644,TAX-00844,Taxi
5645,TAX-00845,Taxi
5646,TAX-00846,Taxi
5647,TAX-00847,Taxi
5648,TAX-00848,Taxi
5649,TAX-00849,Taxi
5650,TAX-00850,Taxi
5651,TAX-00851,Taxi
5652,TAX-00852,Taxi
5653,TAX-00853,Taxi
5654,TAX-00854,Taxi
5655,TAX-00855,Taxi
5656,TAX-00856,Taxi
5657,TAX-00857,Taxi
5658,TAX-00858,Taxi
5659,TAX-00859,Taxi
5660,TAX-00860,Taxi
5661,TAX-00861,Taxi
5662,TAX-00862,Taxi
5663,TAX-00863,Taxi
5664,TAX-00864,Taxi
5665,TAX-00865,Taxi
5666,TAX-00866,Taxi
5667,TAX-00867,Taxi
5668,TAX-00868,Taxi
5669,TAX-00869,Taxi
5670,TAX-00870,Taxi
5671,TAX-00871,Taxi
5672,TAX-00872,Taxi
5673,TAX-00873,Taxi
5674,TAX-00874,Taxi
5675,TAX-00875,Taxi
5676,TAX-00876,Taxi
5677,TAX-00877,Taxi
5678,TAX-00878,Taxi
5679,TAX-00879,Taxi
5680,TAX-00880,Taxi
5681,TAX-00881,Taxi
5682,TAX-00882,Taxi
5683,TAX-00883,Taxi
5684,TAX-00884,Taxi
5685,TAX-00885,Taxi
5686,TAX-00886,Taxi
5687,TAX-00887,Taxi
5688,TAX-00888,Taxi
5689,TAX-00889,Taxi
5690,TAX-00890,Taxi
5691,TAX-00891,Taxi
5692,TAX-00892,Taxi
5693,TAX-00893,Taxi
5694,TAX-00894,Taxi
5695,TAX-00895,Taxi
5696,TAX-00896,Taxi
5697,TAX-00897,Taxi
5698,TAX-00898,Taxi
5699,TAX-00899,Taxi
5700,TAX-00900,Taxi
5701,TAX-00901,Taxi
5702,TAX-00902,Taxi
5703,TAX-00903,Taxi
5704,TAX-00904,Taxi
5705,TAX-00905,Taxi
5706,TAX-00906,Taxi
5707,TAX-00907,Taxi
5708,TAX-00908,Taxi
5709,TAX-00909,Taxi
5710,TAX-00910,Taxi
5711,TAX-00911,Taxi
5712,TAX-00912,Taxi
5713,TAX-00913,Taxi
5714,TAX-00914,Taxi
5715,TAX-00915,Taxi
5716,TAX-00916,Taxi
5717,TAX-00917,Taxi
5718,TAX-00918,Taxi
5719,TAX-00919,Taxi
5720,TAX-00920,Taxi
5721,TAX-00921,Taxi
5722,TAX-00922,Taxi
5723,TAX-00923,Taxi
5724,TAX-00924,Taxi
5725,TAX-00925,Taxi
5726,TAX-00926,Taxi
5727,TAX-00927,Taxi
5728,TAX-00928,Taxi
5729,TAX-00929,Taxi
5730,TAX-00930,Taxi
5731,TAX-00931,Taxi
5732,TAX-00932,Taxi
5733,TAX-00933,Taxi
5734,TAX-00934,Taxi
5735,TAX-00935,Taxi
5736,TAX-00936,Taxi
5737,TAX-00937,Taxi
5738,TAX-00938,Taxi
5739,TAX-00939,Taxi
5740,TAX-00940,Taxi
5741,TAX-00941,Taxi
5742,TAX-00942,Taxi
5743,TAX-00943,Taxi
5744,TAX-00944,Taxi
5745,TAX-00945,Taxi
5746,TAX-00946,Taxi
5747,TAX-00947,Taxi
5748,TAX-00948,Taxi
5749,TAX-00949,Taxi
5750,TAX-00950,Taxi
5751,TAX-00951,Taxi
5752,TAX-00952,Taxi
5753,TAX-00953,Taxi
5754,TAX-00954,Taxi
5755,TAX-00955,Taxi
5756,TAX-00956,Taxi
5757,TAX-00957,Taxi
5758,TAX-00958,Taxi
5759,TAX-00959,Taxi
5760,TAX-00960,Taxi
5761,TAX-00961,Taxi
5762,TAX-00962,Taxi
5763,TAX-00963,Taxi
5764,TAX-00964,Taxi
5765,TAX-00965,Taxi
5766,TAX-00966,Taxi
5767,TAX-00967,Taxi
5768,TAX-00968,Taxi
5769,TAX-00969,Taxi
5770,TAX-00970,Taxi
5771,TAX-00971,Taxi
5772,TAX-00972,Taxi
5773,TAX-00973,Taxi
5774,TAX-00974,Taxi
5775,TAX-00975,Taxi
